index,开庭时间,案号,案由,开庭年月,案由类型,label_案由类型
0,2019年7月12日15点30分,（2019）桂0102民初3598号,排除妨害纠纷,2019年07月,排除妨害,排除妨害
0,2019年7月12日15点30分,（2019）桂0102民3591号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月12日15点30分,（2019）桂0102民初3590号,房屋买卖合同纠纷,2019年07月,房屋买卖合同,房屋买卖合同
0,2019年7月12日15点30分,（2019）桂0102民初3988号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月12日16点30分,（2019）桂0102民初3989号,网络购物合同纠纷,2019年07月,网络购物合同,其他
0,2019年7月1日8点30分,（2019）桂0102民初2961号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月1日8点30分,（2019）桂0102民3404～3410号,侵害集体组织经济成员权益纠纷,2019年07月,侵害集体组织经济成员权益,其他
0,2019年7月1日8点30分,（2019）桂0102民初3372号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月1日8点30分,（2019）桂0102民初3396号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月1日10点30分,（2019）桂0102民初2872号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月1日10点00分,（2019）桂0102民初3761号,交通事故责任纠纷,2019年07月,交通事故责任,其他
0,2019年7月1日8点30分,（2019）桂0102民初1043号,旅游合同纠纷,2019年07月,旅游合同,其他
0,2019年7月1日10点00分,（2019）桂0102民初3528号,网络购物合同纠纷,2019年07月,网络购物合同,其他
0,2019年7月1日10点00分,（2019）桂0102民初3564号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月1日15点30分,（2019）桂0102民初805号,抚养纠纷,2019年07月,抚养,其他
0,2019年7月1日15点30分,（2019）桂0102民初3334号,装饰装修合同纠纷,2019年07月,装饰装修合同,其他
0,2019年7月1日15点30分,（2019）桂0102民初3315号,合同纠纷,2019年07月,合同,合同
0,2019年7月1日15点30分,（2019）桂0102民初1518号,房屋租赁合同纠纷,2019年07月,房屋租赁合同,房屋租赁合同
0,2019年7月1日16点30分,（2019）桂0102民初3198号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月1日15点30分,（2019）桂0102民初888号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月1日16点30分,（2019）桂0102民初3492号,房屋买卖合同纠纷,2019年07月,房屋买卖合同,房屋买卖合同
0,2019年7月1日15点30分,（2019）桂0102民初3571号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月1日15点30分,（2019）桂0102民初3870～3872号,融资租赁合同纠纷,2019年07月,融资租赁合同,其他
0,2019年7月1日15点30分,（2019）桂0102民初3605、3606号,商品房预售合同纠纷,2019年07月,商品房预售合同,其他
0,2019年7月2日15点30分,（2019）桂0102民初3308号,农村土地承包合同纠纷,2019年07月,农村土地承包合同,其他
0,2019年7月2日8点30分,（2019）桂0102民初3352号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日8点30分,（2018）桂0102民初3979号,建设工程施工合同纠纷,2019年07月,建设工程施工合同,建设工程施工合同
0,2019年7月2日8点30分,（2019）桂0102民初3412号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日10点00分,（2019）桂0102民初3451号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日8点30分,（2019）桂0102民初3398号,合同纠纷,2019年07月,合同,合同
0,2019年7月2日8点30分,（2019）桂0102民初3190号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日8点30分,（2019）桂0102民初3535号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日10点00分,（2019）桂0102民初3536号,承揽合同纠纷,2019年07月,承揽合同,其他
0,2019年7月2日10点00分,（2019）桂0102民初3537号,合同纠纷,2019年07月,合同,合同
0,2019年7月2日15点30分,（2019）桂0102民初688号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日15点30分,（2019）桂0102民初3376号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日15点30分,（2019）桂0102民初3065号,装饰装修合同纠纷,2019年07月,装饰装修合同,其他
0,2019年7月2日16点30分,（2019）桂0102民初2498号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月2日15点30分,（2019）桂0102民初3389号,租赁合同纠纷,2019年07月,租赁合同,租赁合同
0,2019年7月2日15点30分,（2019）桂0102民初1385号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日15点30分,（2019）桂0102民初1237号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日15点30分,（2019）桂0102民3867号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日16点30分,（2019）桂0102民初3868号,合同纠纷,2019年07月,合同,合同
0,2019年7月2日15点30分,（2019）桂0102民初3563号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日16点30分,（2019）桂0102民初2811号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日15点30分,（2019）桂0102民初3538、3539号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月2日16点30分,（2019）桂0102民初3565号,劳务合同纠纷,2019年07月,劳务合同,其他
0,2019年7月2日8点30分,（2019）桂0102民初3344号,委托合同纠纷,2019年07月,委托合同,其他
0,2019年7月3日8点30分,（2019）桂0102民初2259号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月2日8点30分,（2019）桂0102民初2260号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月3日8点30分,（2019）桂0102民初2943号,保险人代位求偿权纠纷,2019年07月,保险人代位求偿权,其他
0,2019年7月3日8点30分,（2019）桂0102民初1047～1050号,合同纠纷,2019年07月,合同,合同
0,2019年7月3日8点30分,（2019）桂0102民初3413、3414号,挂靠经营合同纠纷,2019年07月,挂靠经营合同,其他
0,2019年7月3日8点30分,（2019）桂0102民初862号,房屋买卖合同纠纷,2019年07月,房屋买卖合同,房屋买卖合同
0,2019年7月3日8点30分,（2019）桂0102民初3559～3562号,建筑设备租赁合同纠纷,2019年07月,建筑设备租赁合同,其他
0,2019年7月3日8点30分,（2019）桂0102民初3522～3524号,挂靠经营合同权纠纷,2019年07月,挂靠经营合同权,其他
0,2019年7月3日15点30分,（2019）桂0102民初3502号,承揽合同纠纷,2019年07月,承揽合同,其他
0,2019年7月3日15点30分,（2019）桂0102民初1131号,股东资格确认纠纷,2019年07月,股东资格确认,其他
0,2019年7月3日15点30分,（2019）桂0102民初2701号,劳务合同纠纷,2019年07月,劳务合同,其他
0,2019年7月3日15点30分,（2019）桂0102民初3364号,建筑设备租赁合同纠纷,2019年07月,建筑设备租赁合同,其他
0,2019年7月3日15点30分,（2019）桂0102民初990号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月3日15点30分,（2019）桂0102民初1255号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月3日16点30分,（2019）桂0102民初3453号,共有纠纷,2019年07月,共有,其他
0,2019年7月3日15点30分,（2019）桂0102民初3465号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月4日8点30分,（2019）桂0102民初3297号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月4日8点30分,（2019）桂0102民初3077号,装饰装修合同纠纷,2019年07月,装饰装修合同,其他
0,2019年7月4日8点30分,（2019）桂0102民初3374号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月4日8点30分,（2019）桂0102民初869、874号,物业服务合同纠纷,2019年07月,物业服务合同,物业服务合同
0,2019年7月4日8点30分,（2019）桂0102民初696号,民间借贷,2019年07月,民间借贷,民间借贷
0,2019年7月4日8点30分,（2018）桂0102民初3314号,融资租赁合同纠纷,2019年07月,融资租赁合同,其他
0,2019年7月4日8点30分,（2018）桂0102民初4598号,房屋租赁合同纠纷,2019年07月,房屋租赁合同,房屋租赁合同
0,2019年7月4日8点30分,（2019）桂0102民初3300～3304号,商品房预售合同纠纷,2019年07月,商品房预售合同,其他
0,2019年7月4日8点30分,（2019）桂0102民初3963号,追偿权纠纷,2019年07月,追偿权,其他
0,2019年7月4日8点30分,（2019）桂0102民初3763号,合同纠纷,2019年07月,合同,合同
0,2019年7月4日15点30分,（2018）桂0102民初5316号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月4日15点30分,（2019）桂0102民初2478号,产品责任纠纷,2019年07月,产品责任,其他
0,2019年7月4日15点30分,（2019）桂0102民初1928号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月4日15点30分,（2019）桂0102民初3474、3475号,承揽合同纠纷,2019年07月,承揽合同,其他
0,2019年7月4日15点30分,（2019）桂0102民初866～873号,物业服务合同纠纷,2019年07月,物业服务合同,物业服务合同
0,2019年7月4日15点30分,（2019）桂0102民初647号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月4日15点30分,（2019）桂0102民初3362号,股权转让纠纷,2019年07月,股权转让,其他
0,2019年7月4日15点30分,（2019）桂0102民初3882号,商品房预售合同纠纷,2019年07月,商品房预售合同,其他
0,2019年7月4日15点30分,（2019）桂0102民初3552、3553号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月5日8点30分,（2018）桂0102民初5428号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月5日8点30分,（2019）桂0102民初1947、1948号,建筑设备租赁合同纠纷,2019年07月,建筑设备租赁合同,其他
0,2019年7月5日8点30分,（2019）桂0102民初729号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月5日8点30分,（2019）桂0102民初3227号,合同纠纷,2019年07月,合同,合同
0,2019年7月5日10点00分,（2019）桂0102民初3482号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月5日8点30分,（2018）桂0102民初6223～6233号,借款合同纠纷,2019年07月,借款合同,其他
0,2019年7月5日8点30分,（2019）桂0102民初3337号,房屋买卖合同纠纷,2019年07月,房屋买卖合同,房屋买卖合同
0,2019年7月5日8点30分,（2019）桂0102民初3842～3846号,金融借款合同纠纷,2019年07月,金融借款合同,其他
0,2019年7月5日8点30分,（2019）桂0102民初1146号,金融借款合同纠纷,2019年07月,金融借款合同,其他
0,2019年7月5日15点30分,（2019）桂0102民初3363号,股权转让纠纷,2019年07月,股权转让,其他
0,2019年7月5日15点30分,（2019）桂0102民初3495号,离婚纠纷,2019年07月,离婚,离婚
0,2019年7月5日15点30分,（2019）桂0102民初3221～3225号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月5日15点30分,（2019）桂0102民初910号,买卖合同纠纷,2019年07月,买卖合同,买卖合同
0,2019年7月5日16点30分,（2019）桂0102民初1787号,车辆租赁合同纠纷,2019年07月,车辆租赁合同,其他
0,2019年7月5日15点30分,（2019）桂0102民初1239号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月5日15点30分,（2019）桂0102民初303号,机动车交通事故责任纠纷,2019年07月,机动车交通事故责任,机动车交通事故责任
0,2019年7月5日点30分,（2019）桂0102民3320号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月5日15点30分,（2019）桂0102民初3782号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年7月5日16点30分,（2019）桂0102民初3778号,民间借贷纠纷,2019年07月,民间借贷,民间借贷
0,2019年6月24日8点30分,（2018）桂0102民初4971号,房屋租赁合同纠纷,2019年06月,房屋租赁合同,房屋租赁合同
0,2019年6月24日8点30分,（2019）桂0102民3121～3149号,物业服务合同纠纷,2019年06月,物业服务合同,物业服务合同
0,2019年6月24日8点30分,（2019）桂0102民初3185号,网络购物合同纠纷,2019年06月,网络购物合同,其他
0,2019年6月24日10点00分,（2019）桂0102民初3186号,网络购物合同纠纷,2019年06月,网络购物合同,其他
0,2019年6月24日15点30分,（2019）桂0102民初2957号,离婚纠纷,2019年06月,离婚,离婚
0,2019年6月24日15点30分,（2018）桂0102民初6708号,买卖合同纠纷,2019年06月,买卖合同,买卖合同
0,2019年6月24日15点30分,（2019）桂0102民初2979号,房屋租赁合同纠纷,2019年06月,房屋租赁合同,房屋租赁合同
0,2019年6月24日15点30分,（2019）桂0102民初2261号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
0,2019年6月24日15点30分,（2019）桂0102民初1816号,合同纠纷,2019年06月,合同,合同
0,2019年6月25日8点30分,（2019）桂0102民初3032号,买卖合同纠纷,2019年06月,买卖合同,买卖合同
0,2019年6月25日8点30分,（2019）桂0102民初356号,提供劳务者受害责任纠纷,2019年06月,提供劳务者受害责任,其他
0,2019年6月25日8点30分,（2019）桂0102民初3091～3120号,物业服务合同纠纷,2019年06月,物业服务合同,物业服务合同
0,2019年6月25日10点00分,（2019）桂0102民初3388号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
0,2019年6月25日11点00分,（2019）桂0102民初2811号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
0,2019年6月25日8点30分,（2019）桂0102民初808号,健康权纠纷,2019年06月,健康权,健康权
0,2019年6月25日10点00分,（2019）桂0102民初3086号,委托合同纠纷,2019年06月,委托合同,其他
0,2019年6月25日8点30分,（2019）桂0102民初1006号,买卖合同纠纷,2019年06月,买卖合同,买卖合同
0,2019年6月25日15点30分,（2018）桂0102民初5362号,所有权纠纷,2019年06月,所有权,其他
0,2019年6月25日15点30分,（2019）桂0102民初3214号,房屋租赁合同纠纷,2019年06月,房屋租赁合同,房屋租赁合同
0,2019年6月25日15点30分,（2019）桂0102民初3479、3480号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
0,2019年6月25日16点30分,（2019）桂0102民初3488号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
0,2019年6月25日15点30分,（2019）桂0102民初832号,民间借贷纠纷,2019年06月,民间借贷,民间借贷
